tweet_id,airline_sentiment,split
569916324471828481,negative,train
569916152283041792,negative,train
569915992303730689,negative,train
569915643094396929,negative,train
569915610890547200,negative,test
569915576862183425,negative,train
569915550127800320,negative,train
569915529496027136,negative,train
569915182329286656,negative,train
569915133113323520,negative,validation
569915029950222337,negative,train
569914377442340865,negative,train
569914369905201153,negative,train
569913736774823936,positive,validation
569913595762311168,negative,train
569913288122765312,negative,train
569912776199704578,negative,train
569912710848057344,negative,train
569912092351819778,neutral,train
569911713459408896,negative,train
569911515106582528,negative,test
569910996824780801,neutral,test
569910536755748865,negative,validation
569910299983130625,negative,validation
569909742447009792,negative,train
569909655813500928,negative,test
569908928667996160,negative,train
569908759125991424,positive,train
569908628141920256,negative,validation
569908175953993728,negative,test
569908123550375936,negative,train
569907773309214721,negative,train
569907564156035072,negative,validation
569907031693520896,positive,train
569906831352578049,negative,train
569906598472228864,negative,train
569905534020820992,negative,train
569905258715082753,negative,train
569905124723675136,neutral,train
569904824793362433,positive,train
569904716328673280,negative,train
569904406285516800,negative,train
569903840507506688,negative,validation
569903812569276416,positive,validation
569903366647586818,negative,train
569903120781852672,negative,train
569902743135117314,negative,train
569902219602100225,neutral,validation
569902065247322112,negative,validation
569902028719173632,positive,train
569901679975522304,negative,train
569901512190767105,negative,test
569901094945611776,negative,train
569901072443166720,positive,train
569900832616943616,negative,train
569900131488632832,negative,train
569899917935714305,negative,train
569899063790825472,negative,train
569898994408693760,negative,train
569897003255083008,negative,train
569896025172742144,neutral,test
569895406869483520,negative,validation
569894828315533312,negative,train
569894307508965377,neutral,train
569890681361186818,negative,test
569888244856455168,negative,train
569888244155981825,negative,validation
569888119043915776,negative,train
569887452384481280,neutral,train
569886575720574976,negative,train
569886288691773440,negative,test
569886219057926144,negative,validation
569885487508418560,negative,train
569885185170223105,negative,train
569883984190005248,negative,train
569882164382322688,negative,validation
569881449249316864,negative,train
569880364811837441,negative,train
569880322487263232,negative,train
569879943988948992,negative,train
569879623317659648,negative,train
569879528891416577,positive,test
569878547197616128,negative,train
569878388464177152,negative,train
569878139003740163,negative,train
569877754801360897,negative,train
569877449389051906,neutral,validation
569876171875328000,negative,train
569875783096741888,neutral,train
569875734677712896,negative,train
569875456415170560,neutral,test
569875424924168193,neutral,validation
569875203473297408,negative,train
569874311823036416,neutral,validation
569874043395903489,neutral,train
569873050117808128,positive,test
569873019499192320,neutral,test
569872896199258113,negative,train
569872009380941825,negative,train
569871433662271488,negative,test
569870819582586880,positive,train
569869960195006464,negative,train
569869808092749824,negative,validation
569869476453158912,negative,test
569868818975219712,neutral,train
569868764495400960,negative,train
569868207940603904,neutral,train
569868055502696449,positive,train
569867364390449152,negative,train
569867107749531648,negative,validation
569866490423349248,negative,train
569866337427664897,neutral,test
569865827274657792,negative,train
569865540098871298,negative,train
569865190822572033,positive,train
569865115291533312,neutral,train
569865011788693504,negative,train
569864608145502209,neutral,train
569864290578108419,negative,train
569864108134301697,negative,validation
569863836615864320,negative,validation
569863765451255809,negative,train
569863714704220160,negative,train
569863453696876544,neutral,train
569862755420905473,negative,train
569861240375386112,positive,train
569860989400649729,neutral,train
569860904814301184,neutral,train
569860371626004480,positive,test
569859985208770562,negative,validation
569859950215700480,neutral,validation
569859213331189760,negative,test
569858507341606912,negative,train
569858231759085571,negative,train
569857801725440002,negative,test
569857624549625856,negative,train
569857072310808578,negative,test
569857003855720448,negative,train
569856654394720256,negative,train
569856492477657088,negative,train
569856109613166593,negative,test
569856081180160000,negative,test
569854540494868481,negative,validation
569853714149867521,negative,test
569853646411661314,negative,test
569852334324518912,negative,train
569852332797775872,neutral,train
569851578276048896,negative,train
569851498118516736,neutral,validation
569851299916869633,negative,train
569850899310358531,negative,train
569850867899170816,negative,test
569850216754618368,neutral,validation
569849765711769600,negative,train
569849517077622786,negative,train
569849299850305536,negative,train
569847318062632960,negative,validation
569846853350457344,negative,train
569846678351540224,negative,validation
569846237865885697,negative,train
569845865185206273,neutral,train
569844088997949440,negative,train
569842553966571520,neutral,train
569842452716236800,negative,train
569842196045656064,negative,train
569841224221392897,negative,train
569841047456460800,negative,train
569840341899026432,positive,validation
569839889564307458,negative,validation
569839559728439296,negative,train
569839419211034624,negative,train
569838973490765824,neutral,validation
569838692220542976,negative,test
569838593423708160,neutral,train
569838260077228032,negative,train
569837273828732928,negative,train
569836305066041344,positive,validation
569836091651592192,negative,train
569835312106618880,neutral,train
569834960107868160,negative,train
569834804943962113,negative,train
569834720424361985,neutral,validation
